timestamp,corr_sol_btc_168h,corr_sol_eth_168h,beta_sol_btc_168h,beta_sol_eth_168h
2024-02-15 21:00:00+00:00,0.7410915040680555,0.721650474038794,1.121826701821504,1.0664888148021978
2024-02-15 22:00:00+00:00,0.7386215676570385,0.7187615593247806,1.1149769355141002,1.0584915888342625
2024-02-15 23:00:00+00:00,0.7388036251969708,0.7180519816801093,1.121674326103281,1.0653637259078106
2024-02-16 00:00:00+00:00,0.7400193656447023,0.7152909682107218,1.1226906215195467,1.0582892044294052
2024-02-16 01:00:00+00:00,0.7392381138151165,0.7166989501306474,1.121362528079366,1.058705379181885
2024-02-16 02:00:00+00:00,0.733768731811008,0.709148704180249,1.1338161903248514,1.0533797189235798
2024-02-16 03:00:00+00:00,0.7308256832174695,0.7081481056313804,1.1247061984447682,1.0462500206401768
2024-02-16 04:00:00+00:00,0.7322149329774361,0.7091669603012157,1.12763519603588,1.0480349122979822
2024-02-16 05:00:00+00:00,0.7313553599526793,0.7085930047585024,1.1287066272033228,1.0461779132716382
2024-02-16 06:00:00+00:00,0.731957323413966,0.7092186203856192,1.129568728599755,1.0473479814344935
2024-02-16 07:00:00+00:00,0.7340106070647225,0.7120864283490681,1.134860498326,1.0498553246539866
2024-02-16 08:00:00+00:00,0.7309003399678398,0.7095431451798516,1.1364888106049715,1.0504840976258447
2024-02-16 09:00:00+00:00,0.730406590762887,0.7073437194644522,1.1320568286588581,1.0437734273314057
2024-02-16 10:00:00+00:00,0.734385941927289,0.7095778147816005,1.1380223409195498,1.0494511158010091
2024-02-16 11:00:00+00:00,0.7362124954547123,0.7135103934713489,1.148092322621036,1.0672520275747774
2024-02-16 12:00:00+00:00,0.7379126030518555,0.7178068842407704,1.1537427202033055,1.0734265337679145
2024-02-16 13:00:00+00:00,0.7352221194938454,0.7184540195250951,1.15260444753043,1.076326292690169
2024-02-16 14:00:00+00:00,0.740884970266384,0.7292621771034973,1.1795119365574633,1.093598429377735
